timestamp,predicted_spot_price,day_of_week,hour,month,ws_101256,ws_101267,ws_101673,ws_101846,t_101118,t_101339,t_101786,t_100968,NuclearPowerMW,true_spot_price
2023-10-04 00:00:00+00:00,21.99815341537547,3,0,10,2.8,1.2,5.0,3.8,8.6,7.4,6.8,9.3,4039.924997000001,5.0
2023-10-04 01:00:00+00:00,24.153220435849555,3,1,10,3.6,1.8,5.2,4.2,8.2,7.3,6.0,9.1,4040.0099965,5.0
2023-10-04 02:00:00+00:00,39.882455493074445,3,2,10,3.6,1.2,4.7,3.7,8.4,7.3,5.6,9.0,4040.3349975,5.0
2023-10-04 03:00:00+00:00,56.39234369357768,3,3,10,3.1,1.7,4.2,3.9,8.4,7.3,5.4,8.8,4034.7199975,143.0
2023-10-04 04:00:00+00:00,228.75057346486847,3,4,10,2.8,1.7,4.9,2.8,8.2,7.5,5.5,8.2,4019.5949965,500.0
2023-10-04 05:00:00+00:00,99.45195144031896,3,5,10,2.6,1.1,6.1,3.0,7.9,7.5,5.7,8.2,3985.3149975,88.63
2023-10-04 06:00:00+00:00,98.44303988724236,3,6,10,2.7,1.2,6.9,3.5,7.6,7.4,6.0,8.0,3979.3499965,100.22
2023-10-04 07:00:00+00:00,79.57677078014581,3,7,10,2.8,1.1,7.9,4.5,7.7,7.6,6.7,8.4,3977.309996,100.15
2023-10-04 08:00:00+00:00,78.9209245149295,3,8,10,3.8,0.6,8.4,4.1,7.9,7.8,8.8,9.0,3971.724998,72.54
2023-10-04 09:00:00+00:00,65.49381128260626,3,9,10,4.2,1.7,7.6,3.1,8.4,8.5,10.6,10.0,3971.7849955,58.59
2023-10-04 10:00:00+00:00,49.95465631054132,3,10,10,5.3,2.3,7.4,3.9,9.0,9.4,11.3,11.3,3969.9599945,30.33
2023-10-04 11:00:00+00:00,51.08446634421135,3,11,10,5.7,2.9,8.6,4.1,9.8,10.4,11.6,12.5,3970.6149975,5.0
2023-10-04 12:00:00+00:00,20.249914500314507,3,12,10,8.6,5.5,9.4,3.8,10.4,10.7,11.7,13.3,3970.5499965,3.53
2023-10-04 13:00:00+00:00,23.168372911162912,3,13,10,7.9,5.0,9.6,3.5,11.1,11.0,11.6,13.1,3910.5549955,9.01
2023-10-04 14:00:00+00:00,32.06689932104933,3,14,10,7.9,6.4,9.2,4.0,11.6,11.0,11.2,12.4,3810.609996,39.94
2023-10-04 15:00:00+00:00,32.643873281348284,3,15,10,7.6,6.2,9.2,4.8,10.6,11.2,10.8,11.6,3794.0249975,24.99
2023-10-04 16:00:00+00:00,64.08850496780995,3,16,10,7.1,5.6,9.4,3.7,8.7,9.3,9.9,10.4,3794.1699975,132.31
2023-10-04 17:00:00+00:00,32.97613525540484,3,17,10,7.6,6.9,10.0,5.3,9.0,7.1,9.4,8.9,3794.457892631579,5.36
2023-10-04 18:00:00+00:00,16.22824835415792,3,18,10,7.6,8.4,9.2,7.1,8.5,5.6,8.9,7.1,3794.6349955,1.77
2023-10-04 19:00:00+00:00,5.852860818070817,3,19,10,10.2,8.7,8.8,10.1,8.1,4.6,8.7,6.7,3795.969998,1.45
2023-10-04 20:00:00+00:00,3.170199834609833,3,20,10,9.3,8.8,7.9,10.4,8.7,4.5,8.3,6.6,3795.9549955,0.26
2023-10-04 21:00:00+00:00,4.132928511303513,3,21,10,9.0,8.5,7.8,8.3,8.8,5.9,7.8,8.3,3798.384999,-0.16
2023-10-04 22:00:00+00:00,2.448240206275205,3,22,10,10.6,8.6,8.1,7.4,8.5,7.0,6.6,8.9,3910.689997,0.0
2023-10-04 23:00:00+00:00,3.303143689088688,3,23,10,10.7,8.8,7.7,8.2,8.0,6.7,5.4,8.9,3917.724998,-0.03
2023-10-05 00:00:00+00:00,4.717679282291783,4,0,10,8.7,8.7,7.7,7.9,7.6,6.3,4.6,8.7,3917.459996,-0.06
2023-10-05 01:00:00+00:00,5.166005360565363,4,1,10,4.2,8.3,8.3,7.3,8.0,6.0,4.2,7.0,3917.764997,-0.05
2023-10-05 02:00:00+00:00,5.5292757766307785,4,2,10,3.4,8.4,8.1,7.1,8.0,6.7,4.2,6.3,3917.504997,-0.01
2023-10-05 03:00:00+00:00,6.517120403855402,4,3,10,4.8,10.3,7.2,6.5,7.6,7.5,4.0,6.6,3917.4049965,0.11
2023-10-05 04:00:00+00:00,27.04409545926297,4,4,10,5.2,9.5,7.3,5.5,7.7,7.7,3.4,6.4,3961.529998,2.98
2023-10-05 05:00:00+00:00,31.506277043789552,4,5,10,4.9,8.0,7.1,5.1,6.9,7.4,2.7,5.8,3968.1699975,4.97
2023-10-05 06:00:00+00:00,42.22422122775374,4,6,10,4.5,7.1,6.3,5.2,8.0,7.5,1.2,5.6,3983.8999975,25.0
2023-10-05 07:00:00+00:00,45.03364906917157,4,7,10,4.7,6.4,5.9,5.2,8.3,6.2,2.8,8.3,3998.5499955,25.0
2023-10-05 08:00:00+00:00,59.06239318767552,4,8,10,5.5,5.2,5.8,4.6,8.7,5.9,5.5,9.9,4000.414998,27.84
2023-10-05 09:00:00+00:00,32.09917196368447,4,9,10,5.1,5.7,6.1,4.6,8.8,5.8,6.6,10.1,4001.289996,24.99
2023-10-05 10:00:00+00:00,31.219812439689942,4,10,10,4.9,5.5,6.1,3.9,8.9,6.3,7.2,10.9,4000.474997,24.99
2023-10-05 11:00:00+00:00,27.132736380841376,4,11,10,5.0,5.5,5.6,4.1,8.3,7.0,7.3,11.0,3998.938885555556,4.99
2023-10-05 12:00:00+00:00,22.69066386400636,4,12,10,5.6,6.3,5.9,4.9,8.4,7.1,7.4,11.5,4000.2649985,4.96
2023-10-05 13:00:00+00:00,36.220739586709584,4,13,10,6.3,7.9,6.8,6.3,8.8,7.0,7.4,11.2,3997.4399975,5.2
2023-10-05 14:00:00+00:00,11.41676882490721,4,14,10,7.7,8.1,8.0,7.2,8.3,6.7,6.9,10.8,3997.9999975,7.25
2023-10-05 15:00:00+00:00,15.28215843599755,4,15,10,6.5,8.6,8.0,7.9,7.5,5.4,6.4,10.1,4019.1899955,8.28
2023-10-05 16:00:00+00:00,35.3116694103119,4,16,10,5.3,10.4,8.1,8.8,6.6,3.1,5.7,8.7,4019.979994,10.0
2023-10-05 17:00:00+00:00,10.329636372886371,4,17,10,8.9,10.1,9.5,9.2,5.4,2.1,5.5,7.6,4019.319996,6.99
2023-10-05 18:00:00+00:00,8.7920444009694,4,18,10,8.6,10.1,10.4,9.5,4.9,0.4,5.6,6.7,4020.944998,5.41
2023-10-05 19:00:00+00:00,6.75193411995412,4,19,10,9.1,9.3,11.0,11.1,4.3,2.4,6.1,5.6,4021.284996,4.91
2023-10-05 20:00:00+00:00,9.96594142833143,4,20,10,9.3,10.8,11.6,10.6,3.5,1.9,5.7,4.4,4023.7549975,3.99
2023-10-05 21:00:00+00:00,5.72380851537352,4,21,10,10.3,8.1,11.5,9.9,2.7,0.9,5.9,3.7,4015.209995,2.98
2023-10-05 22:00:00+00:00,6.2607805644355645,4,22,10,10.0,9.9,11.7,8.9,1.2,-1.0,5.4,3.0,3862.444997,2.82
2023-10-05 23:00:00+00:00,5.130439369149368,4,23,10,10.8,8.7,10.9,8.9,1.1,-1.7,5.1,2.7,3848.429997,2.52
2023-10-06 00:00:00+00:00,5.154042069597072,5,0,10,10.0,8.5,9.7,7.9,1.0,-1.0,5.9,2.0,3849.4749985,2.27
2023-10-06 01:00:00+00:00,7.916373509638512,5,1,10,9.7,8.5,9.1,6.5,-1.2,0.6,5.9,1.3,3849.9549955,6.0
2023-10-06 02:00:00+00:00,13.614938809338812,5,2,10,9.1,8.2,8.1,5.5,-1.4,0.5,5.4,1.0,3848.1599975,7.09
2023-10-06 03:00:00+00:00,16.96083888796388,5,3,10,7.6,8.0,7.2,5.1,-1.2,-0.1,4.9,0.6,3845.6499965,8.0
2023-10-06 04:00:00+00:00,31.723035447052965,5,4,10,6.9,7.4,6.6,3.5,-1.4,-0.1,2.1,0.3,3844.614997,10.7
2023-10-06 05:00:00+00:00,167.0485231847782,5,5,10,6.4,7.2,4.9,3.6,-1.6,-2.3,0.6,0.2,3844.874997,1000.0
2023-10-06 06:00:00+00:00,244.9867991073741,5,6,10,6.6,7.0,4.1,2.5,-0.8,-2.3,0.1,1.3,3845.2449985,1000.0
2023-10-06 07:00:00+00:00,70.87756253496504,5,7,10,6.9,6.4,4.8,2.3,2.0,1.1,1.6,3.2,3845.474998,12.04
2023-10-06 08:00:00+00:00,32.58996540949793,5,8,10,7.2,6.0,5.5,2.4,5.2,3.1,4.2,5.7,3845.889996,9.87
2023-10-06 09:00:00+00:00,20.84591013745513,5,9,10,8.1,7.4,7.5,3.7,7.1,4.5,5.7,8.1,3845.199996,6.81
2023-10-06 10:00:00+00:00,13.176305196100197,5,10,10,8.9,7.9,9.2,4.8,8.3,5.9,7.3,9.5,3843.8649945,4.96
2023-10-06 11:00:00+00:00,6.498863499158794,5,11,10,10.5,9.3,10.6,6.2,8.9,6.7,7.5,10.2,3842.824995,2.98
2023-10-06 12:00:00+00:00,4.039083630467271,5,12,10,11.7,10.9,8.3,7.4,8.7,7.3,7.0,10.3,3843.3249975,2.67
2023-10-06 13:00:00+00:00,6.30460129780847,5,13,10,12.1,11.4,3.3,8.7,8.5,7.3,6.5,10.4,3841.974997,3.05
2023-10-06 14:00:00+00:00,9.30036351374069,5,14,10,13.1,11.5,3.3,9.4,8.2,7.0,5.9,10.2,3807.2699955,3.43
2023-10-06 15:00:00+00:00,5.652875094567264,5,15,10,14.8,11.9,6.9,7.9,7.8,5.9,3.7,10.0,3805.2349985,3.57
2023-10-06 16:00:00+00:00,6.010421834494004,5,16,10,14.4,11.8,6.8,5.4,7.5,5.0,2.6,10.1,3806.5649955,5.0
2023-10-06 17:00:00+00:00,4.99476643537304,5,17,10,14.9,11.6,8.1,5.4,6.7,5.4,1.7,10.1,3805.754999,5.0
2023-10-06 18:00:00+00:00,3.922096639633883,5,18,10,12.1,12.0,9.2,4.1,6.0,5.6,0.4,9.7,3807.1049965,1.14
2023-10-06 19:00:00+00:00,2.861670141842993,5,19,10,12.7,14.8,7.9,4.6,6.0,5.6,0.4,8.5,3807.479997,0.05
2023-10-06 20:00:00+00:00,5.122590514763013,5,20,10,13.5,13.2,7.1,5.5,6.0,5.5,0.8,7.7,3809.0849975,-0.09
2023-10-06 21:00:00+00:00,7.617642694342691,5,21,10,10.9,9.8,6.8,5.1,5.9,4.9,1.2,7.3,3641.7699955,-1.2
2023-10-06 22:00:00+00:00,12.79273628075627,5,22,10,8.7,6.3,5.6,3.2,6.0,4.6,2.0,8.1,3164.044997,1.0
2023-10-06 23:00:00+00:00,14.291828322603326,5,23,10,7.0,6.1,5.9,2.6,5.8,4.3,2.5,9.6,3112.4749945,3.0
2023-10-07 00:00:00+00:00,21.922222475639828,6,0,10,6.7,4.4,3.9,3.0,5.8,4.1,2.9,10.4,3110.8199955,3.0
2023-10-07 01:00:00+00:00,10.615946101599931,6,1,10,6.9,7.4,5.7,5.3,5.9,4.1,3.1,10.9,3109.9849965000003,4.0
2023-10-07 02:00:00+00:00,10.201137836977836,6,2,10,7.3,10.9,5.9,6.6,5.7,4.0,3.2,11.2,3111.4899965,5.0
2023-10-07 03:00:00+00:00,10.645385676730676,6,3,10,7.8,14.7,6.8,7.2,5.5,3.9,3.3,11.2,3112.3099975,5.0
2023-10-07 04:00:00+00:00,11.440331087616087,6,4,10,7.8,15.9,7.0,8.4,4.8,3.7,3.4,11.0,3111.514997,5.0
2023-10-07 05:00:00+00:00,15.50982994727495,6,5,10,8.1,15.4,6.3,8.9,4.2,3.6,3.4,10.8,3111.624997,6.5
2023-10-07 06:00:00+00:00,15.46009859362858,6,6,10,7.8,14.4,7.3,9.1,3.9,3.0,3.3,10.3,3112.644996,6.5
2023-10-07 07:00:00+00:00,7.687698850831418,6,7,10,10.3,13.6,9.3,8.5,3.4,3.1,3.0,9.2,3113.069997,6.88
2023-10-07 08:00:00+00:00,6.195146409656696,6,8,10,14.2,15.6,11.3,9.2,3.7,3.3,2.1,6.4,3111.524996,6.88
2023-10-07 09:00:00+00:00,5.223854660704928,6,9,10,15.4,18.0,12.6,8.2,4.4,3.5,1.0,4.5,3112.739996,5.0
2023-10-07 10:00:00+00:00,4.433685542143294,6,10,10,17.3,19.4,10.8,8.4,4.8,3.4,1.3,4.4,3113.079997,5.0
2023-10-07 11:00:00+00:00,4.684185344413517,6,11,10,17.8,21.0,10.4,8.6,4.7,3.1,1.2,4.9,3113.054996,-0.38
2023-10-07 12:00:00+00:00,3.816866499004055,6,12,10,17.5,20.6,14.4,9.1,4.6,2.7,1.1,5.7,3116.4949975,-0.33
2023-10-07 13:00:00+00:00,4.639415196234594,6,13,10,15.7,19.4,14.5,9.8,4.8,2.8,0.8,5.4,3156.9749965,4.0
2023-10-07 14:00:00+00:00,4.976787687602548,6,14,10,16.2,20.0,14.9,9.8,4.2,2.5,0.6,5.3,3155.8349965,4.0
2023-10-07 15:00:00+00:00,7.474003274982013,6,15,10,15.2,20.6,15.5,9.8,3.6,1.9,1.0,5.7,3164.7799985,10.0
2023-10-07 16:00:00+00:00,7.741918727307464,6,16,10,14.1,19.8,14.7,10.1,3.4,1.5,1.3,4.6,3175.494997,10.0
2023-10-07 17:00:00+00:00,7.910423815627003,6,17,10,13.0,18.1,14.0,9.6,3.4,1.2,1.1,4.2,3185.7099975,9.5
2023-10-07 18:00:00+00:00,7.257957383938016,6,18,10,12.9,16.1,13.6,9.2,3.3,0.9,1.0,3.7,3197.809998,7.0
2023-10-07 19:00:00+00:00,7.453886874347788,6,19,10,11.3,15.0,10.8,9.3,3.2,0.8,0.8,3.3,3208.2549965000003,6.0
2023-10-07 20:00:00+00:00,9.976552295120342,6,20,10,10.3,13.8,12.7,8.6,3.0,0.9,1.1,3.2,3219.194996,6.0
2023-10-07 21:00:00+00:00,6.349395916718935,6,21,10,11.4,13.2,12.3,10.0,2.9,0.9,1.3,3.0,3229.099995,6.0
2023-10-07 22:00:00+00:00,6.236226199477168,6,22,10,11.8,16.2,10.7,9.2,2.6,0.7,1.4,2.9,3256.3899975,6.0
2023-10-07 23:00:00+00:00,6.225258208778727,6,23,10,11.8,14.5,13.0,10.1,2.3,0.8,1.5,2.7,3266.274998,6.0
2023-10-08 00:00:00+00:00,5.001304405423926,7,0,10,12.5,15.9,11.2,9.8,2.3,1.0,1.7,2.6,3278.944996,5.9
2023-10-08 01:00:00+00:00,4.408875800706201,7,1,10,12.5,14.2,11.0,9.1,2.6,1.1,1.7,2.6,3288.754997,4.0
2023-10-08 02:00:00+00:00,4.531206577454791,7,2,10,11.3,14.2,10.9,9.1,2.7,1.1,1.5,2.4,3298.7249965,4.0
2023-10-08 03:00:00+00:00,4.622285834401549,7,3,10,10.9,15.1,9.3,8.6,2.1,1.3,1.6,1.6,3308.2899995,4.0
2023-10-08 04:00:00+00:00,5.9233384889410425,7,4,10,12.0,16.3,9.4,7.8,1.2,1.5,1.7,1.4,3314.219996,6.0
2023-10-08 05:00:00+00:00,15.86820134555706,7,5,10,9.9,16.0,8.5,8.2,1.3,1.8,1.7,1.8,3318.8049980000005,6.0
2023-10-08 06:00:00+00:00,8.967563834395383,7,6,10,10.4,15.3,8.8,8.2,1.6,1.9,1.5,2.3,3319.9999970000003,6.0
2023-10-08 07:00:00+00:00,8.172088311075395,7,7,10,11.3,15.0,9.4,7.7,1.9,2.6,1.4,2.5,3345.0999965,8.0
2023-10-08 08:00:00+00:00,7.623555620515115,7,8,10,12.5,15.2,9.5,7.2,2.4,3.4,1.6,3.0,3345.9899955,8.0
2023-10-08 09:00:00+00:00,9.457742830058708,7,9,10,11.3,13.6,9.5,6.7,2.7,4.0,1.8,3.9,3346.9199975,8.0
2023-10-08 10:00:00+00:00,10.360778764775851,7,10,10,10.7,12.3,9.8,5.5,3.3,4.8,2.2,4.7,3346.8999965000003,8.0
2023-10-08 11:00:00+00:00,18.940738313366523,7,11,10,9.2,11.3,9.7,5.5,4.2,4.7,2.7,5.4,3347.3549960000005,1.35
2023-10-08 12:00:00+00:00,11.617915054877022,7,12,10,9.8,10.3,9.0,5.3,5.0,4.6,3.0,6.1,3440.9499960000003,1.64
2023-10-08 13:00:00+00:00,11.330687664228083,7,13,10,9.8,11.6,8.6,5.3,4.9,4.0,3.6,6.1,3485.8599965000003,8.0
2023-10-08 14:00:00+00:00,20.14408841141661,7,14,10,9.2,13.1,8.5,6.7,4.7,3.6,3.9,5.8,3568.3699975000004,9.0
2023-10-08 15:00:00+00:00,15.410988097711243,7,15,10,10.2,12.3,8.4,7.0,4.5,3.1,3.3,5.4,3664.3149975,13.24
2023-10-08 16:00:00+00:00,29.847515844594,7,16,10,10.1,11.6,8.1,6.8,4.0,3.0,2.5,5.1,3695.119996,61.0
2023-10-08 17:00:00+00:00,48.551503425716575,7,17,10,9.5,11.0,6.8,4.7,3.8,2.2,1.3,4.4,3719.3249970000006,61.0
2023-10-08 18:00:00+00:00,49.27347550394053,7,18,10,11.0,11.9,5.7,4.9,3.8,1.2,-1.1,3.4,3737.679995,9.15
2023-10-08 19:00:00+00:00,35.142855460095454,7,19,10,8.1,8.7,7.2,4.9,3.9,0.7,-1.7,2.9,3749.719996,30.0
2023-10-08 20:00:00+00:00,70.05444264420765,7,20,10,9.9,3.6,5.1,1.6,2.6,0.0,-1.0,2.6,3761.3199975,50.0
2023-10-08 21:00:00+00:00,38.71774049709551,7,21,10,3.3,3.4,5.9,1.5,1.7,-1.4,-2.0,1.4,3773.229996000001,22.0
2023-10-08 22:00:00+00:00,37.041510206090216,7,22,10,2.8,1.7,5.3,1.4,1.2,-0.7,-1.9,0.7,3952.464998500001,16.5
2023-10-08 23:00:00+00:00,38.900516184926175,7,23,10,4.3,2.6,5.6,1.1,0.4,-0.5,-1.2,0.6,4161.5649965,8.0
2023-10-09 00:00:00+00:00,25.72703423465424,1,0,10,6.3,3.1,5.0,2.1,-0.7,-0.4,-2.2,0.3,4202.934996,6.0
2023-10-09 01:00:00+00:00,16.48804133625634,1,1,10,5.4,6.5,5.7,2.5,-1.4,-0.6,-2.2,-0.2,4217.189997,7.0
2023-10-09 02:00:00+00:00,19.96246811128957,1,2,10,4.4,7.0,5.1,2.2,-0.6,-2.4,-2.3,-1.1,4230.1349975,11.0
2023-10-09 03:00:00+00:00,26.32351089096089,1,3,10,4.5,6.2,4.4,2.0,-0.7,-2.4,-2.5,-1.0,4240.819998,15.54
2023-10-09 04:00:00+00:00,138.11869180828432,1,4,10,6.6,2.6,3.6,2.1,1.1,-1.0,-2.8,-1.6,4250.924998,60.5
2023-10-09 05:00:00+00:00,166.10407546028048,1,5,10,5.8,2.7,3.2,5.0,1.1,-0.7,-2.9,-1.6,4261.334998,111.8
2023-10-09 06:00:00+00:00,193.9684350236801,1,6,10,4.4,2.9,3.8,4.3,0.2,-0.3,-3.1,-1.0,4270.0899975,294.92
2023-10-09 07:00:00+00:00,203.83725551476303,1,7,10,4.7,2.9,2.8,2.5,1.9,0.4,-3.1,0.0,4278.159996,300.0
2023-10-09 08:00:00+00:00,120.29082862563364,1,8,10,6.9,3.3,1.4,3.1,3.2,1.2,-2.4,1.7,4280.324998,120.0
2023-10-09 09:00:00+00:00,105.424931207019,1,9,10,5.4,3.6,3.0,2.7,4.2,2.1,-1.5,2.7,4285.544997,105.36
2023-10-09 10:00:00+00:00,121.06535603856383,1,10,10,5.3,4.5,1.8,2.7,5.1,3.1,-0.3,3.5,4285.269999,98.99
2023-10-09 11:00:00+00:00,110.50709447122416,1,11,10,4.5,3.9,4.2,2.9,5.6,4.1,1.4,4.8,4286.2749975,98.19
2023-10-09 12:00:00+00:00,102.73016065849004,1,12,10,5.1,3.7,3.5,3.0,6.0,4.8,2.8,5.9,4285.279998,102.97
2023-10-09 13:00:00+00:00,102.1620143626554,1,13,10,5.4,4.8,4.4,2.2,5.9,4.4,3.7,6.5,4286.399996,107.28
2023-10-09 14:00:00+00:00,103.7507100591702,1,14,10,5.0,5.2,4.7,2.0,5.3,3.7,4.1,6.1,4290.2399965,110.31
2023-10-09 15:00:00+00:00,121.13588954181137,1,15,10,4.6,5.7,4.7,3.6,5.3,3.1,3.1,5.6,4281.6999965,129.32
2023-10-09 16:00:00+00:00,161.8399480700237,1,16,10,5.5,6.1,4.9,4.3,2.7,2.1,1.6,3.3,4277.324997000001,189.22
2023-10-09 17:00:00+00:00,176.44609873422883,1,17,10,5.1,6.5,4.8,4.5,0.5,1.9,0.7,1.4,4277.579996,221.7
2023-10-09 18:00:00+00:00,151.3045562210012,1,18,10,5.8,5.7,5.2,3.4,-0.8,0.6,0.4,0.9,4277.089995,180.07
2023-10-09 19:00:00+00:00,113.93192578828578,1,19,10,5.8,6.1,5.0,1.8,-1.5,-0.5,-0.2,-0.3,4276.7749965,129.57
2023-10-09 20:00:00+00:00,73.40493030950533,1,20,10,5.8,5.6,4.0,1.5,-1.9,-1.4,-0.7,-0.7,4282.039998,52.09
2023-10-09 21:00:00+00:00,62.08084812668813,1,21,10,4.8,5.3,4.1,1.2,-2.1,-1.9,-1.3,-0.2,4288.074995,61.0
2023-10-09 22:00:00+00:00,59.301367885447895,1,22,10,4.4,4.0,3.8,2.1,-2.6,-2.4,-2.0,-0.3,4287.874998,65.0
2023-10-09 23:00:00+00:00,54.120497372627376,1,23,10,4.6,4.1,5.2,3.2,-2.8,-2.8,-2.6,-1.1,4286.5599975000005,60.0
2023-10-10 00:00:00+00:00,36.89290659211157,2,0,10,5.5,6.0,3.2,3.4,-3.0,-3.4,-3.2,-1.6,4287.2249965,60.0
2023-10-10 01:00:00+00:00,47.12471476449477,2,1,10,6.4,5.1,4.4,1.1,-3.2,-3.8,-3.6,-2.2,4287.0399955,51.0
2023-10-10 02:00:00+00:00,52.88599524841172,2,2,10,3.8,6.0,4.8,0.8,-3.0,-4.7,-3.8,-2.8,4288.009998,57.5
2023-10-10 03:00:00+00:00,56.45107583449229,2,3,10,3.0,8.5,5.1,0.8,-2.0,-4.9,-3.9,-2.3,4289.5199975000005,50.14
2023-10-10 04:00:00+00:00,144.29616452454957,2,4,10,4.8,7.2,4.3,2.8,-0.2,-4.5,-3.8,-3.0,4286.9199955,126.88
2023-10-10 05:00:00+00:00,145.10246479039472,2,5,10,8.5,6.2,5.7,2.4,0.4,-4.4,-3.4,-3.6,4286.7299965,201.92
2023-10-10 06:00:00+00:00,131.5434179904355,2,6,10,9.8,5.5,6.6,3.7,0.8,-3.7,-2.5,-3.0,4286.919997999999,198.63
2023-10-10 07:00:00+00:00,114.365206463814,2,7,10,8.7,5.5,6.7,3.4,1.4,-2.4,-1.5,-0.2,4289.379996000001,141.92
2023-10-10 08:00:00+00:00,94.28635772893776,2,8,10,7.7,8.1,6.7,3.1,2.7,-1.6,-0.9,1.3,4294.589996000001,117.08
2023-10-10 09:00:00+00:00,133.2678756713222,2,9,10,7.6,9.8,6.2,2.5,4.0,-0.3,0.9,2.6,4301.919996,250.0
2023-10-10 10:00:00+00:00,88.14483571350212,2,10,10,8.0,10.5,5.6,4.4,4.9,1.0,3.0,4.2,4301.9699965,210.0
2023-10-10 11:00:00+00:00,72.11140445679588,2,11,10,7.7,9.3,5.6,3.2,5.9,2.0,4.9,6.0,4305.6999975,96.36
2023-10-10 12:00:00+00:00,69.49329811447805,2,12,10,7.0,9.0,5.6,2.0,6.6,2.2,5.2,7.8,4320.689994,102.3
2023-10-10 13:00:00+00:00,57.26747165427162,2,13,10,8.9,10.1,6.9,2.1,7.4,2.5,5.0,9.0,4318.929997,124.2
2023-10-10 14:00:00+00:00,40.41347232434234,2,14,10,9.5,9.8,8.2,2.3,7.7,2.5,3.4,9.2,4322.109996,50.76
2023-10-10 15:00:00+00:00,33.673513861693856,2,15,10,10.1,10.9,7.5,2.6,7.1,2.8,2.5,8.6,4323.7049965,42.73
2023-10-10 16:00:00+00:00,19.6771570257085,2,16,10,11.7,11.7,7.4,2.5,6.4,3.1,2.0,6.6,4319.6549965,26.38
2023-10-10 17:00:00+00:00,14.875884075695549,2,17,10,12.5,11.7,8.0,2.2,5.9,3.3,1.6,5.3,4319.949996,4.92
2023-10-10 18:00:00+00:00,10.899473917520387,2,18,10,12.8,11.8,9.5,6.7,5.8,3.4,1.9,6.0,4321.1149975,2.05
2023-10-10 19:00:00+00:00,9.870625405449667,2,19,10,13.5,11.5,8.9,7.6,5.5,3.6,2.3,8.8,4321.0899975,0.01
2023-10-10 20:00:00+00:00,10.95733845293595,2,20,10,12.9,11.8,9.3,7.0,5.6,3.5,2.4,8.8,4320.869997,-1.74
2023-10-10 21:00:00+00:00,4.752867407151674,2,21,10,13.3,12.9,10.1,7.6,5.5,3.8,2.4,9.1,4283.554997,-3.08
2023-10-10 22:00:00+00:00,4.68280608593902,2,22,10,13.8,12.8,9.7,7.3,5.0,4.0,2.4,9.2,4168.1299965,-4.54
2023-10-10 23:00:00+00:00,0.782381893557328,2,23,10,15.1,11.4,10.4,8.2,4.5,3.9,2.3,9.2,4102.0799975,-4.98
2023-10-11 00:00:00+00:00,1.9929361530458265,3,0,10,16.2,12.0,10.4,8.5,4.8,3.8,2.2,9.6,4101.3199945,-5.09
2023-10-11 01:00:00+00:00,-1.0637388638213636,3,1,10,15.3,12.8,10.5,9.2,5.6,4.4,2.5,9.8,4099.254997,-5.15
2023-10-11 02:00:00+00:00,-1.30110834939902,3,2,10,15.4,13.6,11.4,9.2,6.0,4.9,2.8,10.2,4099.3099975000005,-4.86
2023-10-11 03:00:00+00:00,-0.8143694606951317,3,3,10,14.8,14.6,11.0,8.8,6.8,5.3,3.2,10.2,4099.4249965,-3.45
2023-10-11 04:00:00+00:00,4.58653717381322,3,4,10,12.7,13.9,11.8,7.9,8.0,5.4,3.7,10.4,4099.479995,4.5
2023-10-11 05:00:00+00:00,5.800951941477098,3,5,10,13.4,13.3,12.0,8.7,9.2,5.7,3.9,10.6,4100.4199975,7.11
2023-10-11 06:00:00+00:00,5.02688670402936,3,6,10,12.5,13.0,11.5,9.1,10.1,6.8,4.2,10.9,4102.999996500001,1.6
2023-10-11 07:00:00+00:00,5.034514326672809,3,7,10,11.2,13.1,10.6,8.0,10.8,7.4,4.3,11.4,4101.264998500001,2.09
2023-10-11 08:00:00+00:00,6.971602359395721,3,8,10,10.6,12.2,10.0,6.1,11.5,8.5,4.6,11.8,4100.244995999999,8.59
2023-10-11 09:00:00+00:00,6.717215230966218,3,9,10,10.3,11.9,8.3,6.5,11.9,9.5,5.0,12.1,4100.6149965,7.66
2023-10-11 10:00:00+00:00,5.275216576756575,3,10,10,11.0,11.3,7.0,7.0,12.2,10.2,5.5,13.0,4100.4849970000005,0.0
2023-10-11 11:00:00+00:00,6.382962738847303,3,11,10,10.1,11.5,7.3,6.1,12.4,11.0,5.9,13.5,4100.5449965,-0.06
2023-10-11 12:00:00+00:00,4.714120272387837,3,12,10,10.4,12.6,7.1,5.2,12.6,11.4,6.3,13.4,4099.7449975,-0.04
2023-10-11 13:00:00+00:00,4.1870873632969285,3,13,10,10.3,12.3,7.1,5.1,12.7,11.8,6.7,13.5,4105.6149965,0.06
2023-10-11 14:00:00+00:00,7.608199278499277,3,14,10,10.0,12.5,6.7,4.8,12.9,12.0,7.0,13.5,4103.269998,1.17
2023-10-11 15:00:00+00:00,5.73519356865357,3,15,10,15.5,13.8,6.0,4.25,13.0,12.1,7.3,13.6,4103.084998,1.32
2023-10-11 16:00:00+00:00,10.101138686683685,3,16,10,11.4,11.6,2.8,3.7,13.0,12.2,7.4,13.7,4100.784996,0.87
2023-10-11 17:00:00+00:00,4.707835439523442,3,17,10,16.9,12.6,7.1,3.6,12.4,12.1,7.2,13.8,4101.499998,0.0
